instructions.started,instructions.stopped,participant,session,age (years),date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,trials_nomax.thisRepN,trials_nomax.thisTrialN,trials_nomax.thisN,trials_nomax.thisIndex,trials_nomax.ran,language,word,letterColor,corrAns,congruent,__trial_min.started,__trial_min.stopped,resp_min.keys,resp_min.corr,resp_min.rt,resp_min.duration,trials_min.thisRepN,trials_min.thisTrialN,trials_min.thisN,trials_min.thisIndex,trials_min.ran,thanks.started,thanks.stopped
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,75.6272,77.0928,down,1,0.955,,3,8,44,8,1,TR,yeşil,green,down,1,,,,,,,,,,,,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,77.0942,78.0218,left,1,0.4087,,3,9,45,5,1,EN,blue,red,left,0,,,,,,,,,,,,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,78.023,79.1138,left,1,0.5755,,3,10,46,6,1,TR,kırmızı,red,left,1,,,,,,,,,,,,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,79.115,80.451,left,1,0.8185,,3,11,47,11,1,TR,mavi,red,left,0,,,,,,,,,,,,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,80.452,81.5696,down,1,0.5988,,4,0,48,7,1,TR,kırmızı,green,down,0,,,,,,,,,,,,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,81.57,82.7094,left,1,0.6205,,4,1,49,6,1,TR,kırmızı,red,left,1,,,,,,,,,,,,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,82.7105,83.6178,left,1,0.3863,,4,2,50,0,1,EN,red,red,left,1,,,,,,,,,,,,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,83.6191,84.8269,right,1,0.6893,,4,3,51,10,1,TR,mavi,blue,right,1,,,,,,,,,,,,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,84.8282,85.9651,down,1,0.6271,,4,4,52,2,1,EN,green,green,down,1,,,,,,,,,,,,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,85.9663,87.0607,left,1,0.5812,,4,5,53,11,1,TR,mavi,red,left,0,,,,,,,,,,,,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,87.062,88.8975,down,1,1.3176,,4,6,54,1,1,EN,red,green,down,0,,,,,,,,,,,,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,88.8989,90.0894,right,1,0.6759,,4,7,55,9,1,TR,yeşil,blue,right,0,,,,,,,,,,,,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,90.0907,91.0183,right,1,0.4105,,4,8,56,3,1,EN,green,blue,right,0,,,,,,,,,,,,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,91.02,91.9926,right,1,0.453,,4,9,57,4,1,EN,blue,blue,right,1,,,,,,,,,,,,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,91.9935,93.2646,left,1,0.7515,,4,10,58,5,1,EN,blue,red,left,0,,,,,,,,,,,,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,93.2663,94.3429,down,1,0.5604,,4,11,59,8,1,TR,yeşil,green,down,1,,,,,,,,,,,,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,,,,,,,,,,,,TR,mavi,red,left,0,94.3551,112.2257,down,0,17.3509,,0,0,0,11,1,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,,,,,,,,,,,,TR,yeşil,green,down,1,112.2277,117.5372,down,1,4.7917,,0,1,1,8,1,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,,,,,,,,,,,,EN,blue,blue,right,1,117.5384,118.9297,right,1,0.8758,,0,2,2,4,1,,
,,funda,001,26,2026-05-07_12h54.33.059,stroop_group,2026.1.3,Win32,120.4819277,,,,,,,,,,,,TR,yeşil,blue,right,0,118.9312,120.7881,right,1,1.3428,,0,3,3,9,1,,
